zcta,downloadDate,population,fullyVaxxed,pctFullyVaxxed
46570,2021-09-16,833,303,0.36374549819928
46571,2021-09-16,5682,522,0.0918690601900739
46573,2021-09-16,3812,1209,0.317156348373557
46574,2021-09-16,9436,2958,0.313480288257736
46580,2021-09-16,22013,8770,0.398400944896198
46582,2021-09-16,13459,5567,0.413626569581693
46590,2021-09-16,4925,1848,0.375228426395939
46595,2021-09-16,133,0,0
46601,2021-09-16,5714,2529,0.442597129856493
46613,2021-09-16,11327,3742,0.330361084135252
46614,2021-09-16,31035,15438,0.497438376027066
46615,2021-09-16,13719,6833,0.498068372330345
46616,2021-09-16,5457,2835,0.519516217702034
46617,2021-09-16,9689,6752,0.696872742285066
46619,2021-09-16,21471,8863,0.41278934376601
46628,2021-09-16,26396,11776,0.446128201242613
46635,2021-09-16,6363,3647,0.573157315731573
46637,2021-09-16,16090,9360,0.581727781230578
46701,2021-09-16,8102,2743,0.338558380646754
46702,2021-09-16,2074,766,0.369334619093539
46703,2021-09-16,18264,7739,0.423729741568112
46704,2021-09-16,38,0,0
46705,2021-09-16,1682,516,0.306777645659929
46706,2021-09-16,18771,8201,0.436897341644025
46710,2021-09-16,4291,1694,0.394779771615008
46711,2021-09-16,8770,2036,0.232155074116306
46714,2021-09-16,14931,5537,0.370839193624004
46721,2021-09-16,5084,1430,0.281274586939418
46723,2021-09-16,7884,2855,0.362125824454592
46725,2021-09-16,23286,9706,0.416816971570901
46730,2021-09-16,1039,489,0.470644850818094
46731,2021-09-16,759,222,0.292490118577075
46732,2021-09-16,3244,839,0.258631319358816
46733,2021-09-16,18943,7133,0.376550704745816
46737,2021-09-16,7329,3032,0.413699003956884
46738,2021-09-16,8549,2690,0.314656684992397
46740,2021-09-16,3874,775,0.200051626226123
46741,2021-09-16,4553,948,0.208214364155502
46742,2021-09-16,3290,1397,0.424620060790274
46743,2021-09-16,2050,713,0.34780487804878
46745,2021-09-16,2146,850,0.396085740913327
46746,2021-09-16,4640,1179,0.254094827586207
46747,2021-09-16,2292,865,0.37739965095986
46748,2021-09-16,5021,3394,0.675960963951404
46750,2021-09-16,26499,10493,0.395977206687045
46755,2021-09-16,15097,5789,0.383453666291316
46759,2021-09-16,508,152,0.299212598425197
46760,2021-09-16,1381,449,0.325126719768284
46761,2021-09-16,12325,2868,0.232697768762678
46763,2021-09-16,1881,680,0.361509835194046
46764,2021-09-16,1385,450,0.324909747292419
46765,2021-09-16,5568,2551,0.458153735632184
46766,2021-09-16,737,159,0.215739484396201
46767,2021-09-16,8102,2556,0.315477659837077
46770,2021-09-16,3057,1074,0.351324828263003
46771,2021-09-16,72,0,0
46772,2021-09-16,3087,510,0.165208940719145
46773,2021-09-16,3392,1410,0.415683962264151
46774,2021-09-16,17221,7357,0.42721096335869
46776,2021-09-16,1715,540,0.314868804664723
46777,2021-09-16,6493,2639,0.406437702140767
46779,2021-09-16,2144,727,0.339085820895522
46781,2021-09-16,728,282,0.387362637362637
46783,2021-09-16,6651,3621,0.544429409111412
46784,2021-09-16,2159,885,0.409911996294581
46785,2021-09-16,1686,449,0.266310794780546
46786,2021-09-16,39,0,0
46787,2021-09-16,3865,1274,0.329624838292367
46788,2021-09-16,3723,998,0.268063389739457
46791,2021-09-16,865,323,0.373410404624277
46792,2021-09-16,3756,1467,0.390575079872205
46793,2021-09-16,4874,1490,0.305703734099302
46794,2021-09-16,1709,427,0.249853715623171
46795,2021-09-16,6651,2073,0.311682453766351
46797,2021-09-16,3915,1212,0.309578544061303
46798,2021-09-16,1515,588,0.388118811881188
46799,2021-09-16,227,153,0.674008810572687
46802,2021-09-16,10584,4371,0.412981859410431
46803,2021-09-16,9425,2668,0.283076923076923
46804,2021-09-16,28587,16085,0.562668345751566
46805,2021-09-16,21704,9620,0.443236269812016
46806,2021-09-16,24711,8340,0.337501517542795
46807,2021-09-16,17538,7007,0.399532443836241
46808,2021-09-16,19831,7936,0.400181533961979
46809,2021-09-16,9212,3599,0.390686061658706
46814,2021-09-16,12649,10008,0.791208791208791
46815,2021-09-16,28242,13144,0.465406132710148
46816,2021-09-16,19055,8266,0.433796903699816
46818,2021-09-16,20852,10041,0.481536543257242
46819,2021-09-16,9657,3934,0.407372890131511
46825,2021-09-16,29507,14496,0.491273257193208
46835,2021-09-16,35658,17743,0.497588199001627
46845,2021-09-16,23066,15731,0.68199947975375
46901,2021-09-16,39383,13838,0.351369880405251
46902,2021-09-16,35778,15397,0.430348258706468
46910,2021-09-16,3376,1122,0.332345971563981
46911,2021-09-16,1483,382,0.257585974376264
46913,2021-09-16,1048,468,0.446564885496183
46914,2021-09-16,1729,1637,0.94679005205321
46915,2021-09-16,694,257,0.370317002881844
46917,2021-09-16,1781,585,0.328467153284672
46919,2021-09-16,2407,721,0.299542999584545
46920,2021-09-16,1103,377,0.341795104261106
46922,2021-09-16,31,0,0
46923,2021-09-16,8046,3092,0.384290330599055
46926,2021-09-16,1293,471,0.364269141531323
46928,2021-09-16,4265,1721,0.403516998827667
46929,2021-09-16,3088,1109,0.359132124352332
46930,2021-09-16,126,0,0
46931,2021-09-16,187,88,0.470588235294118
46932,2021-09-16,3057,1186,0.387962054301603
46933,2021-09-16,6126,2207,0.360267711394058
46936,2021-09-16,5857,2262,0.386204541574185
46938,2021-09-16,2928,918,0.313524590163934
46939,2021-09-16,1819,693,0.380978559648158
46940,2021-09-16,2658,871,0.327689992475546
46941,2021-09-16,970,335,0.345360824742268
46943,2021-09-16,225,50,0.222222222222222
46946,2021-09-16,34,0,0
46947,2021-09-16,27830,11061,0.397448796263026
46950,2021-09-16,566,213,0.376325088339223
46951,2021-09-16,1874,620,0.330843116328709
46952,2021-09-16,18625,7885,0.423355704697987
46953,2021-09-16,23333,6876,0.294689924141774
46957,2021-09-16,592,193,0.326013513513514
46958,2021-09-16,458,160,0.349344978165939
46959,2021-09-16,838,50,0.0596658711217184
46960,2021-09-16,1062,426,0.401129943502825
46961,2021-09-16,169,21,0.124260355029586
46962,2021-09-16,8844,3374,0.38150158299412
46967,2021-09-16,97,0,0
46968,2021-09-16,142,0,0
46970,2021-09-16,23499,7532,0.320524277628835
46974,2021-09-16,2079,477,0.229437229437229
46975,2021-09-16,14325,4998,0.348900523560209
46978,2021-09-16,2135,700,0.327868852459016
46979,2021-09-16,4940,2070,0.419028340080972
46982,2021-09-16,2660,750,0.281954887218045
46984,2021-09-16,188,111,0.590425531914894
46985,2021-09-16,1438,475,0.330319888734353
46986,2021-09-16,1683,690,0.409982174688057
46987,2021-09-16,884,387,0.437782805429864
46988,2021-09-16,967,205,0.211995863495346
46989,2021-09-16,4947,1645,0.332524762482313
46990,2021-09-16,741,236,0.318488529014845
46991,2021-09-16,1614,535,0.331474597273854
46992,2021-09-16,16260,5817,0.357749077490775
46994,2021-09-16,2815,863,0.306571936056838
46996,2021-09-16,6159,2861,0.464523461600909
46998,2021-09-16,226,28,0.123893805309735
47001,2021-09-16,10009,4067,0.406334299130782
47003,2021-09-16,890,346,0.38876404494382
47006,2021-09-16,11880,5753,0.484259259259259
47010,2021-09-16,220,105,0.477272727272727
47011,2021-09-16,788,282,0.357868020304569
47012,2021-09-16,9396,3716,0.395487441464453
47016,2021-09-16,796,334,0.419597989949749
47017,2021-09-16,481,201,0.417879417879418
47018,2021-09-16,4477,1554,0.347107438016529
47020,2021-09-16,1432,320,0.223463687150838
47022,2021-09-16,2980,1297,0.435234899328859
47023,2021-09-16,1665,498,0.299099099099099
47024,2021-09-16,3708,672,0.181229773462783
47025,2021-09-16,22794,9905,0.434544178292533
47030,2021-09-16,2038,440,0.215897939156035
47031,2021-09-16,5477,1845,0.336863246302721
47032,2021-09-16,3116,1220,0.391527599486521
47034,2021-09-16,135,63,0.466666666666667
47035,2021-09-16,246,76,0.308943089430894
47036,2021-09-16,882,574,0.650793650793651
47037,2021-09-16,4553,1364,0.299582692730068
47038,2021-09-16,1716,341,0.198717948717949
47040,2021-09-16,5103,2212,0.433470507544582
47041,2021-09-16,6626,2118,0.319649864171446
47042,2021-09-16,4089,1507,0.368549767669357
47043,2021-09-16,5212,1851,0.355141980046048
47060,2021-09-16,5942,2713,0.456580276001346
47102,2021-09-16,6953,2403,0.345606213145405
47104,2021-09-16,0,0,
47106,2021-09-16,5005,2205,0.440559440559441
47108,2021-09-16,2352,816,0.346938775510204
47110,2021-09-16,417,141,0.338129496402878
47111,2021-09-16,16971,7883,0.464498261740616
47112,2021-09-16,16593,7681,0.462906044717652
47114,2021-09-16,328,185,0.564024390243902
47115,2021-09-16,3025,1036,0.342479338842975
47116,2021-09-16,681,249,0.365638766519824
47117,2021-09-16,4531,1848,0.407856985212977
47118,2021-09-16,3474,1255,0.361255037420841
47119,2021-09-16,11700,6957,0.594615384615385
47120,2021-09-16,741,364,0.491228070175439
47122,2021-09-16,10943,5796,0.529653659873892
47123,2021-09-16,122,0,0
47124,2021-09-16,5146,2476,0.481150408083949
47125,2021-09-16,1554,637,0.40990990990991
47126,2021-09-16,4698,2046,0.435504469987229
47129,2021-09-16,19684,9020,0.4582401950823
47130,2021-09-16,46645,23605,0.506056383320828
47135,2021-09-16,938,463,0.493603411513859
47136,2021-09-16,4482,2278,0.508255243195002
47137,2021-09-16,1499,616,0.410940627084723
47138,2021-09-16,4378,1735,0.396299680219278
47140,2021-09-16,2559,985,0.384915982805784
47141,2021-09-16,1542,615,0.398832684824903
47142,2021-09-16,1049,297,0.283126787416587
47143,2021-09-16,3063,1640,0.535422788116226
47145,2021-09-16,1913,797,0.41662310507057
47147,2021-09-16,1273,444,0.348782403770621
47150,2021-09-16,47912,24110,0.503214226081149
47160,2021-09-16,113,0,0
47161,2021-09-16,3305,1546,0.467776096822996
47162,2021-09-16,801,356,0.444444444444444
47163,2021-09-16,1210,668,0.552066115702479
47164,2021-09-16,4115,1475,0.358444714459295
47165,2021-09-16,6034,2277,0.377361617500829
47166,2021-09-16,1515,643,0.424422442244224
47167,2021-09-16,14879,6239,0.419315814234828
47170,2021-09-16,14919,6312,0.423084657148602
47172,2021-09-16,17813,10036,0.563408746421153
47175,2021-09-16,1033,340,0.329138431752178
47177,2021-09-16,1241,553,0.445608380338437
47201,2021-09-16,44831,23988,0.535076174968214
47203,2021-09-16,26807,15064,0.56194277614056
47220,2021-09-16,5671,2499,0.440663022394639
47223,2021-09-16,1024,464,0.453125
47224,2021-09-16,520,142,0.273076923076923
47226,2021-09-16,260,81,0.311538461538462
47227,2021-09-16,2299,522,0.227055241409308
47229,2021-09-16,3261,1237,0.37933149340693
47230,2021-09-16,1439,739,0.513551077136901
47231,2021-09-16,858,378,0.440559440559441
47232,2021-09-16,3327,1104,0.331830477908025
47234,2021-09-16,1457,574,0.393960192175704
47235,2021-09-16,1488,737,0.495295698924731
47240,2021-09-16,21836,8981,0.411293277156988
47243,2021-09-16,5907,2194,0.371423734552226
47244,2021-09-16,734,296,0.403269754768392
47246,2021-09-16,4600,1841,0.400217391304348
47247,2021-09-16,194,69,0.355670103092784
47250,2021-09-16,22202,10560,0.475632825871543
47260,2021-09-16,1705,618,0.362463343108504
47263,2021-09-16,255,66,0.258823529411765
47264,2021-09-16,1197,467,0.390142021720969
47265,2021-09-16,20344,7406,0.364038537160834
47270,2021-09-16,530,259,0.488679245283019
47272,2021-09-16,2185,740,0.338672768878719
47273,2021-09-16,2210,735,0.332579185520362
47274,2021-09-16,31352,14070,0.448775197754529
47280,2021-09-16,979,355,0.362614913176711
47281,2021-09-16,1237,639,0.516572352465643
47282,2021-09-16,293,153,0.522184300341297
47283,2021-09-16,3193,1274,0.398997807704353
47302,2021-09-16,26018,9673,0.371781074640633
47303,2021-09-16,25124,9424,0.375099506448018
47304,2021-09-16,32105,16705,0.520323937081452
47305,2021-09-16,3504,1333,0.380422374429224
47306,2021-09-16,5096,250,0.0490580847723705
47320,2021-09-16,3648,1770,0.485197368421053
47324,2021-09-16,149,33,0.221476510067114
47325,2021-09-16,663,232,0.349924585218703
47326,2021-09-16,2195,379,0.172665148063781
47327,2021-09-16,4512,1548,0.343085106382979
47330,2021-09-16,5196,2246,0.43225558121632
47331,2021-09-16,22391,7558,0.33754633558126
47334,2021-09-16,3189,1389,0.435559736594544
47335,2021-09-16,753,245,0.325365205843293
47336,2021-09-16,3243,1261,0.388837496145544
47337,2021-09-16,138,65,0.471014492753623
47338,2021-09-16,2789,982,0.35209752599498
47339,2021-09-16,497,225,0.45271629778672
47340,2021-09-16,2998,1092,0.364242828552368
47341,2021-09-16,2382,738,0.309823677581864
47342,2021-09-16,2558,1091,0.426505082095387
47344,2021-09-16,124,0,0
47345,2021-09-16,1406,435,0.309388335704125
47346,2021-09-16,3911,1497,0.382766555868064
47348,2021-09-16,9159,3674,0.401135495141391
47351,2021-09-16,540,165,0.305555555555556
47352,2021-09-16,860,370,0.430232558139535
47353,2021-09-16,5508,2158,0.391793754538853
47354,2021-09-16,1075,409,0.38046511627907
47355,2021-09-16,2752,829,0.301235465116279
47356,2021-09-16,5286,2374,0.449110858872493
47357,2021-09-16,822,403,0.490267639902676
47358,2021-09-16,1060,327,0.308490566037736
47359,2021-09-16,3013,917,0.304347826086957
47360,2021-09-16,1259,603,0.478951548848292
47361,2021-09-16,215,115,0.534883720930233
47362,2021-09-16,29873,13517,0.452482174538881
47367,2021-09-16,57,0,0
47368,2021-09-16,2831,1128,0.398445778876722
47369,2021-09-16,1320,324,0.245454545454545
47371,2021-09-16,12200,3966,0.325081967213115
47373,2021-09-16,2404,712,0.296173044925125
47374,2021-09-16,45571,18563,0.407342388799895
47380,2021-09-16,1476,592,0.401084010840108
47381,2021-09-16,122,30,0.245901639344262
47382,2021-09-16,255,53,0.207843137254902
47383,2021-09-16,3133,1263,0.403127992339611
47384,2021-09-16,2044,772,0.377690802348337
47385,2021-09-16,1277,666,0.521534847298356
47386,2021-09-16,1206,502,0.416252072968491
47387,2021-09-16,730,249,0.341095890410959
47388,2021-09-16,335,148,0.441791044776119
47390,2021-09-16,4960,1553,0.313104838709677
47393,2021-09-16,1825,474,0.25972602739726
47394,2021-09-16,8334,3177,0.381209503239741
47396,2021-09-16,6903,3899,0.564826886860785
47401,2021-09-16,43279,27829,0.643013932854271
47403,2021-09-16,33505,18018,0.537770482017609
47404,2021-09-16,23832,12491,0.524127223900638
47405,2021-09-16,3697,111,0.0300243440627536
47406,2021-09-16,3945,1385,0.351077313054499
47408,2021-09-16,25804,12925,0.500891334676794
47420,2021-09-16,439,79,0.17995444191344
47421,2021-09-16,27417,12040,0.439143597038334
47424,2021-09-16,8965,3863,0.430897936419409
47427,2021-09-16,662,319,0.481873111782477
47429,2021-09-16,9269,4137,0.446326464559284
47431,2021-09-16,1584,513,0.323863636363636
47432,2021-09-16,4386,2022,0.461012311901505
47433,2021-09-16,4039,1477,0.365684575389948
47434,2021-09-16,0,0,
47436,2021-09-16,1379,621,0.45032632342277
47437,2021-09-16,155,20,0.129032258064516
47438,2021-09-16,4475,1511,0.337653631284916
47441,2021-09-16,9153,3854,0.421064131978586
47443,2021-09-16,1275,438,0.343529411764706
47446,2021-09-16,10393,3677,0.353795824112383
47448,2021-09-16,7261,4199,0.57829500068861
47449,2021-09-16,400,215,0.5375
47451,2021-09-16,1111,489,0.44014401440144
47452,2021-09-16,5360,1880,0.350746268656716
47453,2021-09-16,683,169,0.247437774524158
47454,2021-09-16,7046,3281,0.465654271927335
47455,2021-09-16,76,0,0
47456,2021-09-16,1352,444,0.328402366863905
47457,2021-09-16,192,11,0.0572916666666667
47458,2021-09-16,58,0,0
47459,2021-09-16,3597,1470,0.408673894912427
47460,2021-09-16,10917,4825,0.441971237519465
47462,2021-09-16,4812,1984,0.412302576891106
47464,2021-09-16,212,80,0.377358490566038
47465,2021-09-16,520,271,0.521153846153846
47467,2021-09-16,167,0,0
47468,2021-09-16,1510,774,0.512582781456954
47469,2021-09-16,1828,693,0.37910284463895
47470,2021-09-16,1580,500,0.316455696202532
47471,2021-09-16,2746,898,0.327021121631464
47501,2021-09-16,17882,6769,0.378537076389666
47512,2021-09-16,4095,1220,0.297924297924298
47513,2021-09-16,2222,814,0.366336633663366
47514,2021-09-16,1556,956,0.61439588688946
47515,2021-09-16,880,321,0.364772727272727
47516,2021-09-16,1100,534,0.485454545454545
47519,2021-09-16,847,130,0.153482880755608
47520,2021-09-16,2786,1350,0.484565685570711
47521,2021-09-16,692,398,0.57514450867052
47522,2021-09-16,437,72,0.164759725400458
47523,2021-09-16,3346,1417,0.423490735206216
47524,2021-09-16,612,191,0.312091503267974
47525,2021-09-16,281,207,0.736654804270463
47527,2021-09-16,1935,732,0.378294573643411
47528,2021-09-16,504,242,0.48015873015873
47529,2021-09-16,1173,299,0.254901960784314
47531,2021-09-16,945,434,0.459259259259259
47532,2021-09-16,4358,2272,0.521340064249656
47535,2021-09-16,758,199,0.262532981530343
47536,2021-09-16,0,0,
47537,2021-09-16,896,338,0.377232142857143
47541,2021-09-16,1196,530,0.44314381270903
47542,2021-09-16,10061,4271,0.424510486035185
47546,2021-09-16,21538,11273,0.523400501439317
47550,2021-09-16,561,327,0.582887700534759
47551,2021-09-16,914,288,0.315098468271335
47552,2021-09-16,270,73,0.27037037037037
47553,2021-09-16,8614,2562,0.297422800092872
47557,2021-09-16,1586,451,0.284363177805801
47558,2021-09-16,4632,626,0.135146804835924
47561,2021-09-16,1650,641,0.388484848484849
47562,2021-09-16,4755,1192,0.25068349106204
47564,2021-09-16,1224,532,0.434640522875817
47567,2021-09-16,6116,2327,0.380477436232832
47568,2021-09-16,829,277,0.334137515078408
47574,2021-09-16,213,92,0.431924882629108
47575,2021-09-16,955,472,0.494240837696335
47576,2021-09-16,341,169,0.495601173020528
47577,2021-09-16,1211,554,0.457473162675475
47578,2021-09-16,710,283,0.398591549295775
47579,2021-09-16,2636,1459,0.553490136570562
47580,2021-09-16,406,124,0.305418719211823
47581,2021-09-16,3721,1199,0.322225208277345
47584,2021-09-16,139,36,0.258992805755396
47585,2021-09-16,800,164,0.205
47586,2021-09-16,11022,5667,0.514153511159499
47588,2021-09-16,615,275,0.447154471544715
47590,2021-09-16,413,248,0.600484261501211
47591,2021-09-16,25370,11396,0.449191959006701
47596,2021-09-16,71,0,0
47597,2021-09-16,904,351,0.388274336283186
47598,2021-09-16,3058,1055,0.344996729888816
47601,2021-09-16,13854,6570,0.474231268947596
47610,2021-09-16,5444,2394,0.439750183688464
47611,2021-09-16,1489,508,0.341168569509738
47612,2021-09-16,715,381,0.532867132867133
47613,2021-09-16,3224,1278,0.396401985111663
47615,2021-09-16,1832,595,0.324781659388646
47616,2021-09-16,265,135,0.509433962264151
47619,2021-09-16,1753,793,0.452367370222476
47620,2021-09-16,13129,6111,0.465458146088811
47630,2021-09-16,36182,22352,0.617765739870654
47631,2021-09-16,2217,1043,0.470455570590889
47633,2021-09-16,2384,1145,0.480285234899329
47634,2021-09-16,2358,884,0.374893977947413
47635,2021-09-16,5432,2203,0.405559646539028
47637,2021-09-16,1294,582,0.449768160741886
47638,2021-09-16,3514,1679,0.477803073420603
47639,2021-09-16,4243,2375,0.55974546311572
47640,2021-09-16,1099,321,0.292083712465878
47648,2021-09-16,4219,1987,0.470964683574307
47649,2021-09-16,1499,522,0.348232154769847
47654,2021-09-16,92,0,0
47660,2021-09-16,4868,1840,0.37797863599014
47665,2021-09-16,3746,1410,0.376401494927923
47666,2021-09-16,1813,588,0.324324324324324
47670,2021-09-16,12048,5055,0.41957171314741
47683,2021-09-16,235,0,0
47708,2021-09-16,445,378,0.849438202247191
